timestamp,gaze_x,gaze_y,confidence,fps,calibrated,eye_gaze_x,eye_gaze_y,head_gaze_x,head_gaze_y,raw_gaze_x,raw_gaze_y,eye_confidence,eye_closure_ratio,eye_weight,head_weight,head_pose_angles,resolution,cpu_percent,memory_used_mb,memory_percent,pitch_deg,yaw_deg,roll_deg
2025-11-20T14:27:50.340282,0.00042378003132359217,0.0003982599183180306,0.7781037328593194,0.0,False,0.568616358179548,0.4598341261030775,0.4866237527834411,0.0,0.5353335553442525,0.4797150452931722,0.62625,1.3706245585314514,0.5937023869984763,0.4062976130015236,"[-2.7982557317873473, -0.05252839998517797, -0.5075285667059778]",1280x720,15.9,7573.23828125,96.7,-160.32824342970667,-3.0096556237257537,-29.079244854576398
2025-11-20T14:27:50.383160,0.00042365071414121835,0.00040084367361937004,0.7914535266974292,0.0,False,0.5804705626236554,0.4846263353160331,0.4829176632058653,0.0,0.5432146487500555,0.49219842751820886,0.655,1.3585660350743312,0.6044825313117996,0.3955174686882004,"[-2.8270908239057335, -0.0670821797232501, -1.0240042012583481]",1280x720,15.9,7573.23828125,96.7,-161.98037250996114,-3.8435257786803,-58.67111893576829
2025-11-20T14:27:50.432035,0.00042327103499284507,0.0004038312481297275,0.7902601585728444,0.0,False,0.5816840770301593,0.49004864112525715,0.4781830584265225,0.0,0.5432155560224484,0.4949945410092672,0.6525,1.3585222310281069,0.6035678889990089,0.3964321110009911,"[-2.8532831036737143, -0.08567492921379344, -1.4377720763431951]",1280x720,15.9,7573.23828125,96.7,-163.48107959649235,-4.908811854032444,-82.37827187622628
2025-11-20T14:27:50.486994,0.00041866382661848324,0.00038584348529226045,0.7806499431674665,0.0,False,0.5512713964402277,0.4155152050836577,0.4791634223585158,0.0,0.526733561226857,0.45687233606974287,0.631875,1.3607990239417798,0.5958575397827734,0.4041424602172266,"[-2.89494907784439, -0.08182504905555019, -1.1367408941308816]",1280x720,15.9,7573.23828125,96.7,-165.86836406577316,-4.688229969333949,-65.13045563362705
2025-11-20T14:27:50.526997,0.00041917112302587625,0.00037381173836928806,0.7703957221552762,0.0,False,0.5743905922618047,0.4241832964106369,0.48644129264782054,0.0,0.5381942738170813,0.45936336403801326,0.6087499999999999,1.3691079073364953,0.5868479944913065,0.41315200550869347,"[-2.9206098363124826, -0.053244919262226104, -0.8975871691366463]",1280x720,15.9,7573.23828125,96.7,-167.33861722509945,-3.050709154240377,-51.42795653662502
2025-11-20T14:27:50.567892,0.0004190977612211841,0.0003686901659976366,0.7742087743257084,0.0,False,0.5679588914547051,0.43511942953641614,0.49050425839130257,0.0,0.5352173855430201,0.46542791525522864,0.6174999999999999,1.3585628427210084,0.5903038579720041,0.409696142027996,"[-2.941719348105343, -0.03728969009783848, -0.7063199827606815]",1280x720,15.9,7573.23828125,96.7,-168.548103158412,-2.136541861956923,-40.46915399794012
2025-11-20T14:27:50.601896,0.0004191162939447271,0.0003641323189624172,0.7666666666666667,0.0,False,0.5683963371712195,0.4363167199436089,0.4919032255208504,0.0,0.5357683025605497,0.46719971157255624,0.6,1.4124274559159984,0.5833333333333334,0.4166666666666667,"[-2.960404653307247, -0.03179595902683696, -0.5527476106454576]",1280x720,15.9,7573.23828125,96.7,-169.61869228539493,-1.8217742578086502,-31.670105225925216
2025-11-20T14:27:50.649655,0.0004193349052017915,0.00037015256638693226,0.7764245667686035,0.0,False,0.566120983786605,0.4670705853112096,0.495686689195165,0.0,0.5344676023338273,0.4828708092371623,0.6225,1.3688895559299554,0.5922528032619776,0.4077471967380224,"[-2.9530847278802095, -0.016938331921398785, -1.056779119445554]",1280x720,15.9,7573.23828125,96.7,-169.1992914520752,-0.9704949310878688,-60.54898342178175
2025-11-20T14:27:50.691939,0.00041886205850312985,0.00037892319226746565,0.7911546190947316,0.0,False,0.5628237335139568,0.47589130237154975,0.4918374114017139,0.0,0.5322023701464009,0.48721421559651695,0.654375,1.3240086858491462,0.6042542666336879,0.39574573336631214,"[-2.9485276168589616, -0.03205441046831437, -1.4640832691576153]",1280x720,15.9,7573.23828125,96.7,-168.93818822378515,-1.8365824346143782,-83.88579217844749
2025-11-20T14:27:50.728326,0.0004161122737033192,0.00037909146130771416,0.807182372128392,0.0,False,0.5445265086948563,0.4437078125316186,0.49217175795815526,0.0,0.5228835308791364,0.4707753979242765,0.686875,1.325862640142918,0.6157848395101257,0.38421516048987436,"[-2.9622462009022703, -0.030741434611477637, -1.1599644768926756]",1280x720,15.9,7573.23828125,96.7,-169.72420519036226,-1.7613544594150603,-66.46106891105062
2025-11-20T14:27:50.759851,0.0004109307558058057,0.0003775403681885243,0.7962867406923579,0.0,False,0.5216130347582909,0.4427290688201592,0.4932968475438122,0.0,0.5109509919819079,0.4703260064125061,0.665,1.3744365393180789,0.6080992815153494,0.3919007184846506,"[-2.968549330829956, -0.026323218140315015, -0.9173456607733486]",1280x720,15.9,7573.23828125,96.7,-170.08534793294123,-1.508209302642258,-52.56003471695259
2025-11-20T14:27:50.787931,0.00040879931729498635,0.00037765129792363705,0.8002827923656698,0.0,False,0.5318271309028725,0.44533543746120696,0.4934479538424327,0.0,0.5162399796500058,0.47255687224559295,0.673125,1.4049952649028894,0.610989545344031,0.3890104546559689,"[-2.9754624567214276, -0.02572982509324347, -0.7229289211151677]",1280x720,15.9,7573.23828125,96.7,-170.48144086976518,-1.4742103854526507,-41.42077606784513
2025-11-20T14:27:50.819307,0.00041140844853600157,0.00037267220296175927,0.7764245667686035,0.0,False,0.5615260781097562,0.4389326739607196,0.49498813770398326,0.0,0.5313131098161663,0.4688475767771403,0.6225,1.4222462641705766,0.5922528032619776,0.4077471967380224,"[-2.961089281508767, -0.019681537212462394, -1.1964944371165689]",1280x720,15.9,7573.23828125,96.7,-169.65791859187766,-1.1276690166037702,-68.55408145766047
2025-11-20T14:27:50.851083,0.0004129252502332489,0.00039180496753310804,0.7806499431674665,0.0,False,0.555866420865821,0.527378777850599,0.49947066505758453,0.0,0.5286530647983253,0.5137034257253011,0.631875,1.388862768570918,0.5958575397827734,0.4041424602172266,"[-2.9469140580065725, -0.00207869345797595, -1.5741512282020382]",1280x720,15.9,7573.23828125,96.7,-168.84573811154726,-0.1191003620434767,-90.19222169131172
2025-11-20T14:27:50.886754,0.0004175672702750468,0.0003904341596863078,0.7914535266974292,0.0,False,0.576853986287698,0.46123688171181193,0.5047870965360549,0.0,0.5388619218069324,0.4802319506804148,0.655,1.3720672302941423,0.6044825313117996,0.3955174686882004,"[-2.9361790660493523, 0.018798884137119182, -1.873333944078511]",1280x720,15.9,7573.23828125,96.7,-168.23066837929167,1.0770967206123616,-107.33412861429527
2025-11-20T14:27:50.914752,0.00042159329540717024,0.00038194229483967576,0.7806499431674665,0.0,False,0.5818850714164212,0.4375745911300839,0.5071063455737459,0.0,0.5414996031846634,0.46844926675160725,0.631875,1.3308455928746024,0.5958575397827734,0.4041424602172266,"[-2.928152595474264, 0.02790655381043825, -2.1136070024704066]",1280x720,15.9,7573.23828125,96.7,-167.77078549095316,1.5989277540928373,-121.10076079085125
2025-11-20T14:27:50.945765,0.00041874049424274533,0.0003795886843849665,0.7764245667686035,0.0,False,0.538618273437398,0.4547885391335496,0.5112709193898265,0.0,0.5196802462750708,0.4770077149073283,0.6225,1.348129132380419,0.5922528032619776,0.4077471967380224,"[-2.928206475431892, 0.0442607969428519, -2.30456517391779]",1280x720,15.9,7573.23828125,96.7,-167.7738725851256,2.5359568627109503,-132.04185807832192
2025-11-20T14:27:50.978293,0.0004159653130441289,0.0003769821228624798,0.7764245667686035,0.0,False,0.5320637635824953,0.4509022222138497,0.5126480468609297,0.0,0.516418378952651,0.4745364348093668,0.6225,1.3908497450755812,0.5922528032619776,0.4077471967380224,"[-2.928034588816843, 0.04966876387569511, -2.4589542979156116]",1280x720,15.9,7573.23828125,96.7,-167.7640242075285,2.845810543709175,-140.88770328611903
2025-11-20T14:27:51.006295,0.00040839894048705046,0.00036975493365052134,0.7703957221552762,17.408106675653702,False,0.4947118120416879,0.43296028398721764,0.5078803287265592,0.0,0.49727294183896587,0.46435372034708655,0.6087499999999999,1.4179958336870164,0.5868479944913065,0.41315200550869347,"[-2.951370312357457, 0.030945978544038907, -1.9558557509195662]",1280x720,15.9,7573.23828125,96.7,-169.10106267828976,1.7730739634758295,-112.06227986408152
2025-11-20T14:27:51.039301,0.00040309575485755495,0.00037635514761840235,0.780934870414002,17.408106675653702,False,0.4994226673886598,0.4731859623642473,0.5011583530264655,0.0,0.4997013412193418,0.48611647480136744,0.6325000000000001,1.4230810403380614,0.5960955907101986,0.40390440928980137,"[-2.9728897542784196, 0.004548841697759303, -1.5527606652517139]",1280x720,15.9,7573.23828125,96.7,-170.3340358778378,0.26062943095473207,-88.96663271284922
2025-11-20T14:27:51.067825,0.0004000581140037762,0.0003598663768714436,0.7772623060290003,17.408106675653702,False,0.5044622329978101,0.39023759874397634,0.5008745376541434,0.0,0.5022650022764463,0.4433897654215495,0.624375,1.3878611035442476,0.5929788857796998,0.4070211142203002,"[-2.9832038788191184, 0.003434301336930584, -1.2310880637913655]",1280x720,15.9,7573.23828125,96.7,-170.92499168339216,0.19677097218225859,-70.53615026417751
2025-11-20T14:27:51.108821,0.0003986197124163001,0.0003551001669113784,0.7671941650771632,17.408106675653702,False,0.508679970242858,0.4242005957485634,0.502089335894273,0.0,0.5043905103528822,0.46060276599157424,0.6012500000000001,1.4010664799173331,0.5838390844459859,0.41616091555401424,"[-2.990603135378333, 0.008204802870411584, -0.973435654005135]",1280x720,15.9,7573.23828125,96.7,-171.34893785576966,0.47010057621140705,-55.773754602051305
2025-11-20T14:27:51.144004,0.00040215152709809456,0.00036490279604852615,0.7772623060290003,17.408106675653702,False,0.542811436892298,0.47084042417165106,0.4997936955220043,0.0,0.5219219310863598,0.4852527697881063,0.624375,1.4128954893785617,0.5929788857796998,0.4070211142203002,"[-2.9993098091864256, -0.0008101557905923675, -0.7693000688789219]",1280x720,15.9,7573.23828125,96.7,-171.84779351857046,-0.04641850754902718,-44.077647125885754
2025-11-20T14:27:51.178821,0.00040433570010661046,0.0003755590549478063,0.7772623060290003,17.408106675653702,False,0.542591393374643,0.4861978080958532,0.4970942437860076,0.0,0.5219666764542863,0.4930593570073446,0.624375,1.4130211782192568,0.5929788857796998,0.4070211142203002,"[-3.006290202829031, -0.011410877968751836, -0.606098222421295]",1280x720,15.9,7573.23828125,96.7,-172.2477406136317,-0.6537951481482939,-34.72687011512164
2025-11-20T14:27:51.207905,0.00040720254018142743,0.0003663881483327701,0.7703957221552762,17.408106675653702,False,0.5553188482403452,0.4232652169181321,0.4935079389926581,0.0,0.527941252055921,0.4598519064131237,0.6087499999999999,1.3574666108364495,0.5868479944913065,0.41315200550869347,"[-3.014426661395632, -0.02549426395915267, -0.4738266645287394]",1280x720,15.9,7573.23828125,96.7,-172.71392534968098,-1.4607137266519326,-27.148268098257876
2025-11-20T14:27:51.233266,0.0004084069570508812,0.000361340907145591,0.7703957221552762,17.408106675653702,False,0.5514692755905228,0.42887781898024874,0.49068975978566026,0.0,0.5259936456151233,0.46311086700076154,0.6087499999999999,1.392850389570237,0.5868479944913065,0.41315200550869347,"[-3.0219097815876186, -0.0365612278256574, -0.3680593031410138]",1280x720,15.9,7573.23828125,96.7,-173.14267655427096,-2.0948040482264365,-21.088244680506257
2025-11-20T14:27:51.262842,0.00040949937997159793,0.0003766939074615151,0.7917528102610557,17.408106675653702,False,0.5484621166647666,0.491165008354168,0.4952347758811397,0.0,0.5246530372760713,0.49551476209591594,0.655625,1.3209608914742375,0.604710532817261,0.395289467182739,"[-3.026768474566554, -0.018712991355650535, -0.2844082261781212]",1280x720,15.9,7573.23828125,96.7,-173.4210591559138,-1.0721754267435686,-16.29539101880848
2025-11-20T14:27:51.302966,0.0004068503685345249,0.00038731217744547716,0.7911546190947316,17.408106675653702,False,0.5228500210548228,0.491024189182379,0.49759829337515643,0.0,0.5116415594378088,0.4954484743949694,0.654375,1.4375946252997975,0.6042542666336879,0.39574573336631214,"[-3.0336569130601814, -0.00943147986085818, -0.21763240383643562]",1280x720,15.9,7573.23828125,96.7,-173.8157376090341,-0.5403839905898066,-12.469418225114506
2025-11-20T14:27:51.334920,0.0004080647699633985,0.000384204121489281,0.7701265502540693,17.408106675653702,False,0.5442939030928154,0.46267633063753494,0.49992056705233484,0.0,0.5225203393363681,0.48080660502115885,0.608125,1.3991756952000285,0.5865989148221513,0.41340108517784857,"[-3.032992563601081, -0.0003119324560473761, -0.16472082324527282]",1280x720,15.9,7573.23828125,96.7,-173.77767318890585,-0.017872413224664704,-9.437807969874557
2025-11-20T14:27:51.360193,0.00040809729472041046,0.0003915152249211789,0.7911546190947316,17.408106675653702,False,0.5348558574581848,0.4868374655386121,0.5035373148600817,0.0,0.5179542883848532,0.4933517725039751,0.654375,1.3687523442710186,0.6042542666336879,0.39574573336631214,"[-3.034765266345903, 0.013891002972333309, -0.12161612996067546]",1280x720,15.9,7573.23828125,96.7,-173.8792415745154,0.7958958435183805,-6.968090967461226
2025-11-20T14:27:51.398622,0.00040829544942968306,0.0003733324218087864,0.7550328183604215,17.408106675653702,False,0.5403185570321182,0.4169972681516614,0.5004057129721002,0.0,0.5205319035160649,0.4564642194029573,0.57125,1.3955046625882193,0.5713520271477049,0.428647972852295,"[-3.0417085214118105, 0.0015932311157702845, -0.08834019082686562]",1280x720,15.9,7573.23828125,96.7,-174.27706078587474,0.09128541872255636,-5.06152009575971
2025-11-20T14:27:51.429631,0.0004069953573631054,0.00037409375710815084,0.7671941650771632,17.408106675653702,False,0.5311364425915506,0.46352934503794413,0.49733863438821074,0.0,0.5161977200894743,0.4815462600617182,0.6012500000000001,1.3831268248739585,0.5838390844459859,0.41616091555401424,"[-3.048702190304026, -0.010451158318142063, -0.06115861004233568]",1280x720,15.9,7573.23828125,96.7,-174.6777684967106,-0.598807262652584,-3.5041302363122475
2025-11-20T14:27:51.461498,0.00040720077672015177,0.0003676112862439676,0.7516891891891893,17.408106675653702,False,0.5443994463026206,0.447153060791508,0.49220878884545965,0.0,0.5227763917711046,0.47285532022451426,0.5625,1.3364591787339242,0.5675675675675675,0.43243243243243246,"[-3.0467702411902766, -0.030596014657088486, -0.03904258851876251]",1280x720,15.9,7573.23828125,96.7,-174.56707596625873,-1.753022509771577,-2.236975543391016
2025-11-20T14:27:51.504809,0.00040642937850530884,0.0003775099695921462,0.7630237699177027,17.408106675653702,False,0.5401861821658941,0.4975123870660737,0.48721549827526756,0.0,0.5206804433263335,0.4987454414367676,0.59125,1.3965531649251663,0.579758361057608,0.42024163894239186,"[-3.04713680320162, -0.05020462087278193, -0.021482744745852947]",1280x720,15.9,7573.23828125,96.7,-174.58807842243854,-2.876512888064804,-1.2308706062942183
2025-11-20T14:27:51.535805,0.0004087694168145231,0.00037385137185224905,0.760475687103594,17.408106675653702,False,0.5612095452202832,0.45571998201454256,0.48790453195109645,0.0,0.531412336561415,0.47777852723092745,0.585,1.3964863661624556,0.5771670190274841,0.4228329809725158,"[-3.046367270413889, -0.04749879195520686, -0.00887300112511645]",1280x720,15.9,7573.23828125,96.7,-174.5439874415046,-2.7214803110033006,-0.5083855160840035
2025-11-20T14:27:51.566412,0.0004104279301994134,0.0003590955234751509,0.7516891891891893,17.408106675653702,False,0.5631231344440621,0.4118610100122667,0.48722235854407436,0.0,0.5324410332573785,0.4554583097433115,0.5625,1.3840346558983334,0.5675675675675675,0.43243243243243246,"[-3.046062077688917, -0.05017768066017537, 0.001152509957701572]",1280x720,15.9,7573.23828125,96.7,-174.52650118642563,-2.874969327583263,0.0660339564231011
2025-11-20T14:27:51.592523,0.0004097371477182532,0.00037100906437544556,0.7698578076525335,17.408106675653702,False,0.5553490608663092,0.4897100758125979,0.47569570239873116,0.0,0.5283518897162544,0.4948523280384777,0.6074999999999999,1.4049241903290643,0.5863495346432264,0.4136504653567735,"[-3.0293732839649476, -0.0954427534935077, -0.6241008830822571]",1280x720,15.9,7573.23828125,96.7,-173.57030374087776,-5.468466960285484,-35.75834659100097
2025-11-20T14:27:51.633409,0.00040796701936533336,0.0003766409463868104,0.7733847263787943,17.408106675653702,False,0.552226624132095,0.47601455982044844,0.4661815809276679,0.0,0.526872990009663,0.4879638493716062,0.615625,1.3990923930372774,0.5895681915348439,0.41043180846515603,"[-3.0165808874109685, -0.1328046211420743, -1.1245370635885155]",1280x720,15.9,7573.23828125,96.7,-172.83735340847707,-7.6091442912747205,-64.43122764965662
2025-11-20T14:27:51.654845,0.00041153561595653045,0.00039257092100366094,0.7698578076525335,17.408106675653702,False,0.5882575097892493,0.5276944931272305,0.465367008903828,0.0,0.5459776413746369,0.5140356109255836,0.6074999999999999,1.3860228175297582,0.5863495346432264,0.4136504653567735,"[-3.0220209109483296, -0.1360034379994685, -0.8895215959996312]",1280x720,15.9,7573.23828125,96.7,-173.14904379761967,-7.7924229966387095,-50.96583323651996
2025-11-20T14:27:51.688931,0.0004126551275005547,0.00040666869629176253,0.7956774153997057,17.408106675653702,False,0.5751472794324846,0.5208348594486751,0.4640087593462743,0.0,0.5393406265903824,0.5104235013326008,0.6637500000000001,1.4057034614357387,0.607650809220206,0.392349190779794,"[-3.026704519746725, -0.1413372715391589, -0.7017014614568553]",1280x720,15.9,7573.23828125,96.7,-173.41739481465808,-8.098029147088294,-40.20453221963962
2025-11-20T14:27:51.718398,0.00041199240624664865,0.0003969811697613692,0.7764245667686035,17.408106675653702,False,0.56999479054944,0.4551289519821681,0.46055482777580686,0.0,0.5367648587589375,0.47713536421457925,0.6225,1.3871412505369354,0.5922528032619776,0.4077471967380224,"[-3.0159530519166875, -0.1549008290988867, -1.1854578989010842]",1280x720,15.9,7573.23828125,96.7,-172.80138108442625,-8.875163750443459,-67.92173439747836
2025-11-20T14:27:51.752940,0.00041452723382276197,0.00039797421285949717,0.7914535266974292,17.408106675653702,False,0.5880194529110452,0.47678755089620756,0.4619721540245164,0.0,0.5459830825393264,0.48832981785138446,0.655,1.33168654741612,0.6044825313117996,0.3955174686882004,"[-3.02094457698234, -0.14933500193552937, -0.9403592550789985]",1280x720,15.9,7573.23828125,96.7,-173.08737440402192,-8.556265344483812,-53.87861654209264
2025-11-20T14:27:51.784942,0.0004153678145083651,0.0004087932484481449,0.7917528102610557,17.408106675653702,False,0.5822726270785744,0.5167879534290003,0.4606116819077272,0.0,0.5424768819578342,0.5084374623420911,0.655625,1.3562277284420716,0.604710532817261,0.395289467182739,"[-3.0283144549484597, -0.1546775634449276, -0.7425622401236691]",1280x720,15.9,7573.23828125,96.7,-173.509637307007,-8.862371570761375,-42.54568238486624
2025-11-20T14:27:51.812950,0.0004142275131267158,0.0004202312796514731,0.8030847847121432,17.408106675653702,False,0.5734606348138765,0.5249599441704322,0.4529154733242856,0.0,0.5379545502099679,0.5125123514578893,0.67875,1.3279811078792434,0.6129656507014998,0.3870343492985002,"[-3.0151236993611037, -0.1849005038777211, -1.2183736266052154]",1280x720,15.9,7573.23828125,96.7,-172.75386268326292,-10.594018502035732,-69.80766667452691
2025-11-20T14:27:51.847030,0.00041809239454936216,0.000411792437570818,0.7640556768558953,17.408106675653702,False,0.6177378450092952,0.4860883141459158,0.44828627156410095,0.0,0.5607396775895769,0.4930129051208496,0.59375,1.3520650196956336,0.5807860262008734,0.41921397379912667,"[-3.026292431164256, -0.20307933667994743, -0.9638088925343011]",1280x720,15.9,7573.23828125,96.7,-173.39378387809708,-11.63558889807728,-55.222181799393375
2025-11-20T14:27:51.880645,0.0004205031086406283,0.0004247327108334654,0.780934870414002,17.408106675653702,False,0.6140492193379631,0.5494877264418239,0.4441940771786054,0.0,0.5588198101537496,0.5248766155033321,0.6325000000000001,1.4078186593074535,0.5960955907101986,0.40390440928980137,"[-3.033839793064794, -0.2191493464531155, -0.7595275739201295]",1280x720,15.9,7573.23828125,96.7,-173.82621586145572,-12.556332634813796,-43.517724409434074
2025-11-20T14:27:51.921882,0.00042187960264525255,0.0004429769553120679,0.8081362873581589,17.408106675653702,False,0.6099164595207942,0.5671267882031301,0.43837183778513644,0.0,0.5573989466616982,0.5338076659611293,0.68875,1.403073335403724,0.6164295988492888,0.3835704011507112,"[-3.0215403955041276, -0.24201322708556938, -1.233369019683419]",1280x720,15.9,7573.23828125,96.7,-173.12151229067604,-13.866336498344307,-70.66683941004767
2025-11-20T14:27:51.953403,0.0004242752271644613,0.0004518614989084141,0.8078179719357161,17.408106675653702,False,0.6226419678277522,0.552187721537069,0.4339562974705616,0.0,0.5630475266972764,0.5264611721038819,0.688125,1.3487426335389459,0.6162149196449989,0.38378508035500125,"[-3.0116847854829905, -0.25935301335294164, -1.6119454909729942]",1280x720,15.9,7573.23828125,96.7,-172.55682743193805,-14.85983306912364,-92.35767343789591
2025-11-20T14:27:51.987845,0.00042648606981585764,0.0004398688532263113,0.7987386215864759,22.182085112954372,False,0.6285680063839334,0.48625383335761585,0.4335937291239977,0.0,0.5672997036495724,0.49309030175209045,0.6699999999999999,1.3510803138880387,0.6098829648894668,0.3901170351105332,"[-3.004505349922391, -0.2607768159204284, -1.9111955972728183]",1280x720,15.9,7573.23828125,96.7,-172.14547607502956,-14.941410947100522,-109.50344154771707
2025-11-20T14:27:52.017850,0.00042587147743105674,0.0004432037856684463,0.806231558691469,22.182085112954372,False,0.6110437056320325,0.5278644145932869,0.4349707728090464,0.0,0.5582351260715062,0.5143469228194311,0.685,1.394017917580304,0.6151379089159718,0.38486209108402825,"[-2.9989419967155313, -0.2553691780146519, -2.149815407559201]",1280x720,15.9,7573.23828125,96.7,-171.82671941633592,-14.631576117964567,-123.17534958533919
2025-11-20T14:27:52.048807,0.0004253818868444409,0.00045401452409345763,0.8030847847121432,22.182085112954372,False,0.6077879011308663,0.5629230569550157,0.44046081511712826,0.0,0.5558495338407383,0.5317049209888165,0.67875,1.3292330610813146,0.6129656507014998,0.3870343492985002,"[-3.0066685900210257, -0.23380983228594296, -1.7107013437547265]",1280x720,15.9,7573.23828125,96.7,-172.2694206027548,-13.396316598646145,-98.01596700450446
2025-11-20T14:27:52.085502,0.00042431911274325943,0.0004606835808683818,0.8030847847121432,22.182085112954372,False,0.6002543796863927,0.5594052345587143,0.44445408065218645,0.0,0.5518418769239531,0.5300277563241812,0.67875,1.3408226290634762,0.6129656507014998,0.3870343492985002,"[-3.012672157020524, -0.21812831519997783, -1.3599851217503678]",1280x720,15.9,7573.23828125,96.7,-172.61339965385005,-12.497831853258052,-77.92140767688149
