timestamp,gaze_x,gaze_y,confidence,cpu_percent,memory_used_mb,memory_percent
2025-11-21T15:30:49.987575Z,567,318,0.814,8.7,7368.12,94.1
2025-11-21T15:30:50.019645Z,580,313,0.782,12.0,7370.4,94.1
2025-11-21T15:30:50.052635Z,590,302,0.802,0.0,7371.96,94.1
2025-11-21T15:30:50.079942Z,592,292,0.728,0.0,7383.16,94.3
2025-11-21T15:30:50.118272Z,587,292,0.756,8.0,7378.09,94.2
2025-11-21T15:30:50.160908Z,588,294,0.813,8.1,7382.47,94.3
2025-11-21T15:30:50.192014Z,590,295,0.791,8.0,7378.07,94.2
2025-11-21T15:30:50.225176Z,598,295,0.758,4.5,7388.45,94.4
2025-11-21T15:30:50.259418Z,603,291,0.78,7.7,7384.81,94.3
2025-11-21T15:30:50.286757Z,604,286,0.822,4.2,7381.6,94.3
2025-11-21T15:30:50.320585Z,607,276,0.847,4.2,7393.71,94.4
2025-11-21T15:30:50.352961Z,606,285,0.792,4.2,7390.77,94.4
2025-11-21T15:30:50.385873Z,611,295,0.802,7.4,7387.75,94.4
2025-11-21T15:30:50.418504Z,608,304,0.77,7.1,7398.27,94.5
2025-11-21T15:30:50.451164Z,613,288,0.785,0.0,7393.66,94.4
2025-11-21T15:30:50.471769Z,620,269,0.867,0.0,7391.66,94.4
2025-11-21T15:30:50.530232Z,627,267,0.814,2.1,7398.99,94.5
2025-11-21T15:30:50.563940Z,623,272,0.708,7.4,7409.21,94.6
2025-11-21T15:30:50.597908Z,608,274,0.71,4.2,7403.7,94.6
2025-11-21T15:30:50.626493Z,590,260,0.719,0.0,7399.77,94.5
2025-11-21T15:30:50.658097Z,576,261,0.698,0.0,7412.86,94.7
2025-11-21T15:30:50.692265Z,576,262,0.688,0.0,7406.97,94.6
2025-11-21T15:30:50.728261Z,588,268,0.749,4.2,7402.89,94.5
2025-11-21T15:30:50.757273Z,603,264,0.74,4.2,7399.9,94.5
2025-11-21T15:30:50.788869Z,607,271,0.727,4.2,7404.2,94.6
2025-11-21T15:30:50.816932Z,603,272,0.76,0.0,7406.29,94.6
2025-11-21T15:30:50.835020Z,600,277,0.73,0.0,7414.5,94.7
2025-11-21T15:30:50.862941Z,603,281,0.715,0.0,7409.56,94.6
2025-11-21T15:30:50.926960Z,607,288,0.728,2.0,7415.19,94.7
2025-11-21T15:30:50.967402Z,608,294,0.801,6.2,7419.4,94.8
2025-11-21T15:30:50.996398Z,604,286,0.73,0.0,7417.13,94.7
2025-11-21T15:30:51.029419Z,602,280,0.727,0.0,7414.76,94.7
2025-11-21T15:30:51.059811Z,597,271,0.67,0.0,7425.43,94.8
2025-11-21T15:30:51.091509Z,595,275,0.71,5.9,7421.77,94.8
2025-11-21T15:30:51.123052Z,589,283,0.73,0.0,7432.23,94.9
2025-11-21T15:30:51.153212Z,588,294,0.788,0.0,7429.54,94.9
2025-11-21T15:30:51.186298Z,585,303,0.687,0.0,7427.16,94.9
2025-11-21T15:30:51.208287Z,584,306,0.737,0.0,7424.6,94.8
2025-11-21T15:30:51.232973Z,582,308,0.835,0.0,7438.36,95.0
2025-11-21T15:30:51.265463Z,581,305,0.77,0.0,7434.68,95.0
2025-11-21T15:30:51.330818Z,588,306,0.758,0.0,7441.12,95.0
2025-11-21T15:30:51.363636Z,617,293,0.693,0.0,7437.96,95.0
2025-11-21T15:30:51.394708Z,653,277,0.774,0.0,7435.03,95.0
2025-11-21T15:30:51.427734Z,686,256,0.824,8.0,7444.35,95.1
2025-11-21T15:30:51.468261Z,706,248,0.877,5.6,7449.07,95.1
2025-11-21T15:30:51.489259Z,720,250,0.922,23.1,7445.65,95.1
2025-11-21T15:30:51.523527Z,730,253,0.824,4.2,7449.29,95.1
2025-11-21T15:30:51.550497Z,742,255,0.78,4.2,7442.14,95.0
2025-11-21T15:30:51.572731Z,747,248,0.856,7.1,7415.98,94.7
2025-11-21T15:30:51.603875Z,747,245,0.835,9.1,7382.3,94.3
2025-11-21T15:30:51.639869Z,742,249,0.898,8.8,7333.49,93.7
2025-11-21T15:30:51.672644Z,739,262,0.834,15.4,7280.1,93.0
2025-11-21T15:30:51.730439Z,734,263,0.867,5.3,7249.34,92.6
2025-11-21T15:30:51.765024Z,732,269,0.877,0.0,7245.15,92.5
2025-11-21T15:30:51.799266Z,724,262,0.802,0.0,7247.59,92.6
2025-11-21T15:30:51.826990Z,730,269,0.888,0.0,7245.03,92.5
2025-11-21T15:30:51.860638Z,732,273,0.866,0.0,7255.73,92.7
2025-11-21T15:30:51.893588Z,737,280,0.877,8.0,7251.36,92.6
2025-11-21T15:30:51.916741Z,729,285,1.0,0.0,7248.71,92.6
2025-11-21T15:30:51.942050Z,720,281,0.845,8.3,7261.42,92.7
2025-11-21T15:30:51.972548Z,705,284,0.856,0.0,7258.29,92.7
2025-11-21T15:30:52.002443Z,687,284,0.877,0.0,7255.4,92.7
2025-11-21T15:30:52.034878Z,667,284,0.91,9.1,7263.98,92.8
2025-11-21T15:30:52.066050Z,663,288,0.877,7.7,7259.71,92.7
2025-11-21T15:30:52.133161Z,666,285,0.855,0.0,7266.23,92.8
2025-11-21T15:30:52.164047Z,671,288,0.802,8.0,7274.49,92.9
2025-11-21T15:30:52.194355Z,675,284,0.845,0.0,7270.39,92.9
2025-11-21T15:30:52.225715Z,671,294,0.77,0.0,7266.99,92.8
2025-11-21T15:30:52.260634Z,665,291,0.867,4.2,7279.24,93.0
2025-11-21T15:30:52.281220Z,647,287,0.834,4.2,7277.2,92.9
2025-11-21T15:30:52.306526Z,638,283,0.843,0.0,7274.39,92.9
2025-11-21T15:30:52.339537Z,637,283,0.877,3.7,7270.79,92.9
2025-11-21T15:30:52.372023Z,641,283,0.792,0.0,7277.77,92.9
2025-11-21T15:30:52.402740Z,637,278,0.782,5.3,7282.46,93.0
2025-11-21T15:30:52.435942Z,636,275,0.833,0.0,7282.6,93.0
2025-11-21T15:30:52.465177Z,633,269,0.866,0.0,7278.18,93.0
2025-11-21T15:30:52.528939Z,633,265,0.845,0.0,7282.91,93.0
2025-11-21T15:30:52.560198Z,626,267,0.877,3.4,7277.9,92.9
2025-11-21T15:30:52.593822Z,623,269,0.802,0.0,7284.93,93.0
2025-11-21T15:30:52.611936Z,620,270,0.823,0.0,7282.33,93.0
2025-11-21T15:30:52.632871Z,622,270,0.834,0.0,7287.63,93.1
2025-11-21T15:30:52.675834Z,626,282,0.823,2.9,7290.7,93.1
2025-11-21T15:30:52.704400Z,629,288,0.877,0.0,7287.23,93.1
2025-11-21T15:30:52.737084Z,625,285,0.76,0.0,7298.45,93.2
2025-11-21T15:30:52.770181Z,619,273,0.845,0.0,7295.22,93.2
2025-11-21T15:30:52.802597Z,618,264,0.77,0.0,7291.08,93.1
2025-11-21T15:30:52.835804Z,626,270,0.834,0.0,7297.32,93.2
2025-11-21T15:30:52.868064Z,635,273,0.792,0.0,7294.54,93.2
2025-11-21T15:30:52.931324Z,631,276,0.866,2.1,7306.01,93.3
2025-11-21T15:30:52.964584Z,624,275,0.802,3.2,7300.54,93.2
2025-11-21T15:30:52.986041Z,614,277,0.813,0.0,7309.33,93.3
2025-11-21T15:30:53.013009Z,619,279,0.834,0.0,7305.56,93.3
2025-11-21T15:30:53.043644Z,622,276,0.823,0.0,7309.93,93.4
2025-11-21T15:30:53.075798Z,627,270,0.845,4.3,7307.48,93.3
2025-11-21T15:30:53.107806Z,623,270,0.823,0.0,7313.61,93.4
2025-11-21T15:30:53.140460Z,621,276,0.74,8.0,7309.89,93.4
2025-11-21T15:30:53.171264Z,624,286,0.845,0.0,7307.78,93.3
2025-11-21T15:30:53.203678Z,633,282,0.813,4.2,7318.41,93.5
2025-11-21T15:30:53.233019Z,643,270,0.845,5.6,7315.52,93.4
2025-11-21T15:30:53.264964Z,641,258,0.77,8.7,7324.73,93.5
2025-11-21T15:30:53.329160Z,630,255,0.801,2.0,7317.54,93.5
2025-11-21T15:30:53.349887Z,617,254,0.814,0.0,7330.64,93.6
2025-11-21T15:30:53.378141Z,606,255,0.834,4.8,7327.55,93.6
2025-11-21T15:30:53.407686Z,611,256,0.847,4.3,7323.57,93.5
2025-11-21T15:30:53.441579Z,619,265,0.801,0.0,7335.98,93.7
2025-11-21T15:30:53.473739Z,629,272,0.76,0.0,7331.64,93.6
2025-11-21T15:30:53.506059Z,631,271,0.812,4.2,7327.66,93.6
2025-11-21T15:30:53.540388Z,636,269,0.823,4.2,7339.84,93.7
2025-11-21T15:30:53.569351Z,644,269,0.751,4.2,7336.34,93.7
2025-11-21T15:30:53.603473Z,644,282,0.781,4.2,7332.47,93.6
2025-11-21T15:30:53.635799Z,634,289,0.813,3.7,7334.29,93.7
2025-11-21T15:30:53.666340Z,636,294,0.78,0.0,7343.36,93.8
2025-11-21T15:30:53.700160Z,643,294,0.781,2.9,7339.2,93.7
2025-11-21T15:30:53.937311Z,654,295,0.865,7.5,7352.84,93.9
2025-11-21T15:30:53.955912Z,657,291,0.844,5.0,7356.08,93.9
2025-11-21T15:30:53.973700Z,669,290,0.825,0.0,7355.2,93.9
2025-11-21T15:30:53.998644Z,696,286,0.845,0.0,7352.07,93.9
2025-11-21T15:30:54.019232Z,713,277,0.791,7.7,7351.37,93.9
2025-11-21T15:30:54.039213Z,726,265,0.865,0.0,7348.94,93.9
2025-11-21T15:30:54.062236Z,728,256,0.825,0.0,7361.83,94.0
2025-11-21T15:30:54.082769Z,731,251,0.77,15.4,7359.78,94.0
2025-11-21T15:30:54.114887Z,722,251,0.846,4.2,7355.52,93.9
2025-11-21T15:30:54.147616Z,707,254,0.833,8.3,7353.5,93.9
2025-11-21T15:30:54.180018Z,700,258,0.802,0.0,7363.27,94.0
2025-11-21T15:30:54.211691Z,707,263,0.823,0.0,7359.25,94.0
2025-11-21T15:30:54.242455Z,726,262,0.802,4.2,7371.3,94.1
2025-11-21T15:30:54.275073Z,749,265,0.835,0.0,7368.64,94.1
2025-11-21T15:30:54.308528Z,769,261,0.922,2.9,7367.25,94.1
2025-11-21T15:30:54.339276Z,774,259,0.898,6.7,7373.57,94.2
2025-11-21T15:30:54.370766Z,766,253,0.75,0.0,7370.48,94.1
2025-11-21T15:30:54.403415Z,748,256,0.855,4.8,7366.98,94.1
2025-11-21T15:30:54.449999Z,727,260,0.79,2.6,7377.75,94.2
2025-11-21T15:30:54.479940Z,709,267,0.802,0.0,7373.09,94.2
2025-11-21T15:30:54.513326Z,704,271,0.878,0.0,7369.79,94.1
2025-11-21T15:30:54.544725Z,719,270,0.845,0.0,7367.5,94.1
2025-11-21T15:30:54.577828Z,727,270,0.76,0.0,7377.64,94.2
2025-11-21T15:30:54.608808Z,737,268,0.922,0.0,7372.71,94.2
2025-11-21T15:30:54.642738Z,734,267,0.823,0.0,7376.79,94.2
2025-11-21T15:30:54.672934Z,739,266,0.791,0.0,7378.82,94.2
2025-11-21T15:30:54.705839Z,735,265,0.812,0.0,7385.01,94.3
2025-11-21T15:30:54.736552Z,729,263,0.772,4.0,7380.6,94.3
2025-11-21T15:30:54.770998Z,724,259,0.856,0.0,7377.91,94.2
2025-11-21T15:30:54.816959Z,727,265,0.856,5.4,7387.35,94.3
2025-11-21T15:30:54.850787Z,730,267,0.866,4.2,7383.04,94.3
2025-11-21T15:30:54.883162Z,727,264,0.802,0.0,7379.88,94.3
2025-11-21T15:30:54.914867Z,722,248,0.879,4.2,7390.64,94.4
2025-11-21T15:30:54.946477Z,719,249,0.812,0.0,7387.95,94.4
2025-11-21T15:30:54.980202Z,723,250,0.782,0.0,7384.11,94.3
2025-11-21T15:30:55.012105Z,733,254,0.834,4.0,7395.75,94.5
2025-11-21T15:30:55.042993Z,739,253,0.813,0.0,7391.48,94.4
2025-11-21T15:30:55.073992Z,725,257,0.77,4.2,7387.73,94.4
2025-11-21T15:30:55.110278Z,694,259,0.781,3.1,7398.71,94.5
2025-11-21T15:30:55.156566Z,665,257,0.76,0.0,7393.68,94.4
2025-11-21T15:30:55.185040Z,647,254,0.76,4.5,7391.29,94.4
2025-11-21T15:30:55.217365Z,628,263,0.782,4.2,7401.74,94.5
2025-11-21T15:30:55.250288Z,613,266,0.75,0.0,7397.27,94.5
2025-11-21T15:30:55.283451Z,607,274,0.812,0.0,7408.82,94.6
2025-11-21T15:30:55.314293Z,607,267,0.76,0.0,7404.92,94.6
2025-11-21T15:30:55.347091Z,600,267,0.751,4.2,7402.32,94.5
2025-11-21T15:30:55.381536Z,577,262,0.762,0.0,7400.04,94.5
2025-11-21T15:30:55.410088Z,556,263,0.772,4.2,7411.48,94.7
2025-11-21T15:30:55.442907Z,534,275,0.76,0.0,7417.88,94.7
2025-11-21T15:30:55.475516Z,528,280,0.77,8.3,7414.97,94.7
2025-11-21T15:30:55.521471Z,522,282,0.757,2.8,7409.86,94.6
2025-11-21T15:30:55.557317Z,527,277,0.843,4.2,7421.29,94.8
2025-11-21T15:30:55.586901Z,515,285,0.75,4.2,7416.59,94.7
2025-11-21T15:30:55.615806Z,512,290,0.875,0.0,7413.38,94.7
2025-11-21T15:30:55.648257Z,514,290,0.792,4.2,7420.71,94.8
2025-11-21T15:30:55.684172Z,530,283,0.867,2.9,7417.49,94.7
2025-11-21T15:30:55.715453Z,543,277,0.823,4.2,7415.29,94.7
2025-11-21T15:30:55.746655Z,543,276,0.76,4.2,7425.8,94.8
2025-11-21T15:30:55.781180Z,540,273,0.802,0.0,7421.27,94.8
2025-11-21T15:30:55.812622Z,536,277,0.706,13.6,7426.78,94.8
2025-11-21T15:30:55.843988Z,530,273,0.781,0.0,7433.79,94.9
2025-11-21T15:30:55.890019Z,545,273,0.879,0.0,7401.16,94.5
2025-11-21T15:30:55.924011Z,558,269,0.77,0.0,7396.55,94.5
2025-11-21T15:30:55.956221Z,573,270,0.771,0.0,7397.04,94.5
2025-11-21T15:30:55.987400Z,562,270,0.792,8.3,7406.04,94.6
2025-11-21T15:30:56.019510Z,557,271,0.791,0.0,7402.59,94.5
2025-11-21T15:30:56.051700Z,561,276,0.855,8.3,7399.27,94.5
2025-11-21T15:30:56.085412Z,577,284,0.751,8.3,7405.88,94.6
2025-11-21T15:30:56.113818Z,577,287,0.823,0.0,7403.82,94.6
2025-11-21T15:30:56.144969Z,570,292,0.78,16.7,7409.49,94.6
2025-11-21T15:30:56.177192Z,556,292,0.844,4.2,7404.9,94.6
2025-11-21T15:30:56.228872Z,543,289,0.889,5.6,7410.57,94.6
2025-11-21T15:30:56.260182Z,525,291,0.877,0.0,7407.13,94.6
2025-11-21T15:30:56.292695Z,511,290,0.835,7.7,7420.18,94.8
2025-11-21T15:30:56.321620Z,499,299,0.802,0.0,7416.4,94.7
2025-11-21T15:30:56.354261Z,501,302,0.833,0.0,7412.14,94.7
2025-11-21T15:30:56.386820Z,509,311,0.791,7.7,7423.16,94.8
2025-11-21T15:30:56.420371Z,528,304,0.792,3.1,7419.49,94.8
2025-11-21T15:30:56.451767Z,546,294,0.833,4.8,7428.78,94.9
2025-11-21T15:30:56.484696Z,558,284,0.771,30.8,7425.43,94.8
2025-11-21T15:30:56.515767Z,557,284,0.803,14.8,7420.73,94.8
2025-11-21T15:30:56.545237Z,540,283,0.78,4.2,7431.59,94.9
2025-11-21T15:30:56.594913Z,523,275,0.855,0.0,7427.63,94.9
2025-11-21T15:30:56.627721Z,514,274,0.77,8.0,7423.47,94.8
2025-11-21T15:30:56.658921Z,517,273,0.791,8.3,7435.59,95.0
2025-11-21T15:30:56.691697Z,520,278,0.792,4.2,7429.37,94.9
2025-11-21T15:30:56.723657Z,517,285,0.781,4.2,7425.43,94.8
2025-11-21T15:30:56.755647Z,515,287,0.812,4.2,7425.16,94.8
2025-11-21T15:30:56.788107Z,510,288,0.823,0.0,7430.5,94.9
2025-11-21T15:30:56.819429Z,513,283,0.792,0.0,7439.41,95.0
2025-11-21T15:30:56.849627Z,525,283,0.854,0.0,7437.43,95.0
2025-11-21T15:30:56.882882Z,537,285,0.855,0.0,7435.04,95.0
2025-11-21T15:30:56.914517Z,546,283,0.77,0.0,7431.16,94.9
2025-11-21T15:30:56.962686Z,546,284,0.856,2.8,7436.84,95.0
2025-11-21T15:30:56.994868Z,555,285,0.834,4.2,7434.2,94.9
2025-11-21T15:30:57.026307Z,565,279,0.771,0.0,7444.25,95.1
2025-11-21T15:30:57.058746Z,561,270,0.75,0.0,7440.98,95.0
2025-11-21T15:30:57.090885Z,563,264,0.833,0.0,7438.24,95.0
2025-11-21T15:30:57.123332Z,563,270,0.802,0.0,7449.12,95.1
2025-11-21T15:30:57.154456Z,566,276,0.77,0.0,7445.56,95.1
2025-11-21T15:30:57.187492Z,563,284,0.782,3.7,7442.7,95.1
2025-11-21T15:30:57.219366Z,553,290,0.812,8.0,7447.98,95.1
2025-11-21T15:30:57.251586Z,565,286,0.802,4.3,7445.27,95.1
2025-11-21T15:30:57.272241Z,575,282,0.802,0.0,7454.56,95.2
2025-11-21T15:30:57.329030Z,611,258,0.728,2.3,7449.72,95.1
2025-11-21T15:30:57.361369Z,650,239,0.782,8.3,7448.46,95.1
2025-11-21T15:30:57.392375Z,685,217,0.802,3.7,7459.04,95.3
2025-11-21T15:30:57.426125Z,698,218,0.802,3.8,7454.67,95.2
2025-11-21T15:30:57.458731Z,709,225,0.867,0.0,7452.49,95.2
2025-11-21T15:30:57.490748Z,716,235,0.76,7.7,7452.35,95.2
2025-11-21T15:30:57.523197Z,725,246,0.823,4.2,7450.29,95.1
2025-11-21T15:30:57.554733Z,714,249,0.803,0.0,7446.89,95.1
2025-11-21T15:30:57.587263Z,706,250,0.782,4.2,7442.78,95.1
2025-11-21T15:30:57.608302Z,700,248,0.792,0.0,7440.3,95.0
2025-11-21T15:30:57.627689Z,700,244,0.782,0.0,7437.77,95.0
2025-11-21T15:30:57.666306Z,698,241,0.803,0.0,7433.61,94.9
2025-11-21T15:30:57.730798Z,703,240,0.844,10.9,7440.94,95.0
2025-11-21T15:30:57.761882Z,709,241,0.77,18.2,7402.36,94.5
2025-11-21T15:30:57.794481Z,720,241,0.757,7.1,7332.6,93.6
2025-11-21T15:30:57.824932Z,724,242,0.782,0.0,7289.33,93.1
2025-11-21T15:30:57.858657Z,733,247,0.867,0.0,7300.85,93.2
2025-11-21T15:30:57.891440Z,731,254,0.845,3.7,7296.6,93.2
2025-11-21T15:30:57.922331Z,725,258,0.78,0.0,7293.05,93.1
2025-11-21T15:30:57.952950Z,713,261,0.813,4.3,7302.27,93.3
2025-11-21T15:30:57.973748Z,712,258,0.802,0.0,7300.25,93.2
2025-11-21T15:30:57.993735Z,719,243,0.801,7.1,7297.8,93.2
2025-11-21T15:30:58.034356Z,729,229,0.822,0.0,7305.69,93.3
2025-11-21T15:30:58.067918Z,733,228,0.74,8.3,7301.16,93.2
2025-11-21T15:30:58.131971Z,735,236,0.825,4.2,7308.7,93.3
2025-11-21T15:30:58.163297Z,739,244,0.825,0.0,7305.94,93.3
2025-11-21T15:30:58.193870Z,748,251,0.866,0.0,7304.79,93.3
2025-11-21T15:30:58.227427Z,747,261,0.782,0.0,7311.41,93.4
2025-11-21T15:30:58.259376Z,736,276,0.813,4.2,7307.62,93.3
2025-11-21T15:30:58.292318Z,727,284,0.845,0.0,7316.12,93.4
2025-11-21T15:30:58.324021Z,723,282,0.813,0.0,7312.71,93.4
2025-11-21T15:30:58.343195Z,731,273,0.834,0.0,7311.11,93.4
2025-11-21T15:30:58.371258Z,747,265,0.823,5.9,7321.62,93.5
2025-11-21T15:30:58.402880Z,761,265,0.75,0.0,7317.39,93.5
2025-11-21T15:30:58.434146Z,767,260,0.834,0.0,7314.02,93.4
2025-11-21T15:30:58.466309Z,759,255,0.827,0.0,7322.91,93.5
2025-11-21T15:30:58.529114Z,760,249,0.791,0.0,7325.14,93.6
2025-11-21T15:30:58.563495Z,765,248,0.856,4.0,7320.7,93.5
2025-11-21T15:30:58.594508Z,761,251,0.907,0.0,7330.89,93.6
2025-11-21T15:30:58.625550Z,756,256,0.845,4.2,7326.92,93.6
2025-11-21T15:30:58.659072Z,757,257,0.845,0.0,7323.84,93.5
2025-11-21T15:30:58.679627Z,763,260,0.856,0.0,7335.19,93.7
2025-11-21T15:30:58.699620Z,769,254,0.844,5.6,7332.2,93.6
2025-11-21T15:30:58.735529Z,761,256,0.76,8.0,7328.07,93.6
2025-11-21T15:30:58.766243Z,764,252,0.802,4.2,7330.22,93.6
2025-11-21T15:30:58.799112Z,760,250,0.855,0.0,7338.3,93.7
2025-11-21T15:30:58.834142Z,759,251,0.823,4.5,7333.8,93.7
2025-11-21T15:30:58.864639Z,754,251,0.837,0.0,7329.6,93.6
2025-11-21T15:30:58.927103Z,745,252,0.91,4.2,7335.32,93.7
2025-11-21T15:30:58.960933Z,748,245,0.802,8.0,7339.43,93.7
2025-11-21T15:30:58.993239Z,743,249,0.847,4.5,7334.64,93.7
2025-11-21T15:30:59.023947Z,741,256,0.901,0.0,7340.17,93.7
2025-11-21T15:30:59.043948Z,733,265,0.837,0.0,7338.32,93.7
2025-11-21T15:30:59.061951Z,729,268,0.867,0.0,7337.27,93.7
2025-11-21T15:30:59.105317Z,726,271,0.812,6.2,7345.0,93.8
2025-11-21T15:30:59.136707Z,734,274,0.855,0.0,7342.16,93.8
2025-11-21T15:30:59.168980Z,741,276,0.867,0.0,7352.76,93.9
2025-11-21T15:30:59.201682Z,746,273,0.901,0.0,7348.22,93.8
2025-11-21T15:30:59.235521Z,739,269,0.845,0.0,7349.65,93.9
2025-11-21T15:30:59.265267Z,740,263,0.898,0.0,7353.68,93.9
2025-11-21T15:30:59.330548Z,752,259,0.834,2.2,7347.82,93.8
2025-11-21T15:30:59.363143Z,762,257,0.837,0.0,7357.56,94.0
2025-11-21T15:30:59.395550Z,762,250,0.812,0.0,7355.15,93.9
2025-11-21T15:30:59.415829Z,758,244,0.865,8.3,7352.53,93.9
2025-11-21T15:30:59.441088Z,754,232,0.88,10.5,7365.12,94.1
2025-11-21T15:30:59.474314Z,758,225,0.843,0.0,7360.32,94.0
